Published,User,Comment
2023-11-17T02:00:17Z,@PEMERSATUBANGSA62,"Kalau pengen tahu kelakuan orang Rohingya, liat aja YouTubers orang Malaysia, lihat kelakuan orang Rohingya ini seperti apa"
2023-11-17T02:00:04Z,@rulyvlogs7162,sebenar nya kasihan...mereka sama seperti kita ingin hidup damai nyaman ...
2023-11-17T01:59:54Z,@anitaadhi8152,Ya Allah...kasian....terima aja atuh...Indonesia kan  kaya...gak akan berkurang kekayaannya....Allah itu maha kaya....Bumi ini milik Allah
2023-11-17T01:59:39Z,@godlyvebbenheserpuling2916,"Muslim Palestina mendapat bantuan Pendidikan di Indonesia, tapi Muslim Rohingya di tolak di Indonesia. 😂 😂 😂 😂 😂<br><br>Umat Muslim Indonesia hanya Cinta Palestina, No  Muslim Rohingya."
2023-11-17T01:59:35Z,@BundaWatini-xj9ly,"Dari dulu warga rohinya kalau ngungsi pasti ke indonesia , makan tidur gratis , indonesia dah padat"
2023-11-17T01:59:34Z,@eliudkeni,tukan...mestinya termia saja..sama kaya kalian Memaksa mesir untuk menerima pengungsi palestina...dasar egois
2023-11-17T01:59:23Z,@manggorrity512,"Orang Aceh mungkin belajar dari malaysia dan Pakistan, baru² ini pengungsi taliban menyerang tentara Pakistan"
2023-11-17T01:59:14Z,@andreebudiman9552,MASYARAKAT ACEH SEBENARNYA PUNYA JIWA SOSIAL TINGGI.. SAYANG NYA KARENA ULAH PENGUNGSI ROHINGYA SENDIRI.. MAKANYA MASYARAKAT ACEH KAPOK GA MAU MENGAJAK TINGGAL &amp; BEKERJA BERSAMA SAMA LAGI.. MEMANG SEBAIKNYA PENGUNGSI ROHINGYA ITU JANGAN DITEMPATKAN DI ACEH SAJA .. KASIHAN MASYRAKAT ACEH WILAYAH NYA SEMAKIN SEMPIT AJA.. DIKUATIRKAN AKAN TERJADI PERGESEKAN ANTARA MASYARAKAT ACEH SENDIRI DENGAN PARA PENGUNGSI  ROHINGYA.. KALO GA MAU DITEMPATKAN DIWILAYAH LAIN SEGERA AJA DIPULANGKAN KEMBALI KENEGARANYA
2023-11-17T01:58:21Z,@user-nr7gn5uh9o,Saya setujuh dengan sikap saudaraku warga Aceh. Takut pengungsi membawah masalah.
2023-11-17T01:57:39Z,@dwiwarsih3761,Rasa kemanusiaan sudah pada hilang padahal sudah pernah kena cobaan tzunami yg dulu juga dibantu dari luar aceh bahkan mungkin dulu ada yg dari warga yg mereka tolak ini
2023-11-17T01:57:29Z,@yantoyanto9290,Ya Allah sungguh menyayat hati melihat penderitaan saudara seiman kmi ini..ya berikanlah pertonganmu pada orang yang terania dan terjajah ini..
2023-11-17T01:57:25Z,@arawb1873,Ini muslim Rohingya saudara2 seiman yg wajib ditolong 🤲🙏🙏
2023-11-17T01:57:06Z,@marifatunnisha3699,"Udh mulai kerasa kan, ? Menolong semampunya"
2023-11-17T01:57:01Z,@GoesProjek-ns2rv,nantinya d trima pas mengusir pribumi sendiri
2023-11-17T01:56:41Z,@Erin-bw2on,Kasihan😭
2023-11-17T01:56:31Z,@ayamkampung0202,"Aceh udah terlalu Sering membantu mereka yg anehnya mereka balik lagi😂 Aceh sampai rela miskin hanya untuk membantu orang lain,,, kayaknya Rohingya udah mulai ketagihan atau mungkin dia sebar di kampungnya kalau mau hanyut ke Aceh aja biar di beri bantuan,,, Aceh udah beberapa kali beri bantuan ke mereka kecuali ada dana dari pemerintah pusat Indonesia baru gampang bantu mereka setiap hari, ni dana dari mereka sendiri, salut sama Aceh❤👍👍👍"
2023-11-17T01:56:21Z,@Erin-bw2on,Kasihan
2023-11-17T01:55:33Z,@user-pd7yr6xm5r,Ketika kaum Muhajirin dan Nabi Saw terzholimi dikota Mekah mereka hijrah ke Madinah dan disambut oleh kaum Anshar muslimin Madinah dengan suka cita.
2023-11-17T01:55:03Z,@godlyvebbenheserpuling2916,"Muslim Indonesia teriak KEMANUSIAAN terkait di Gaza,, tapi Rohingya di tolak. 😂😂😂😂😂😂😂"
2023-11-17T01:54:48Z,@tyrionlanister54,"Ini soal kemanusiaan, jangan sampai i😢ini dibebankan ke rakyat aceh,...negara harus terlibat...jokowi jangan jauh ke as ngomong sama biden, sedangkan tragedi kemanusiaan di depan mata dibiarkan....😢😢😢😢"
2023-11-17T01:54:32Z,@sayaorangkaya221,Serem geli bgt jijik
2023-11-17T01:54:26Z,@cooldown7825,YANG PALING ISLAM<br>NGETIK DOANG BAGUS&quot;<br>KENYATAAN TERBALIK 🤪
2023-11-17T01:54:25Z,@tommykhorlina4227,Mana Pemda?????? Mana team penangan dr pusat?????
2023-11-17T01:54:03Z,@user-ci1yf1yo6l,BAGUSSSSSSSSSS saya sangat setuju dg kebijakan ini.jangan lagi menerima etnis mereka ini.. jadikan pengalaman pengajaran. sekali saja ditolong mereka akan berbondong2 memanggil kawan2 lainnya dan akhirnya menjadi benalu di negri kita.<br>lihatlah kelakuan etnis mereka di malaysia... sungguh kurang ajar sekali. nasib baik bukan di indonesia.. jika di indonesia saya yakin kita akan membasmi mereka
2023-11-17T01:53:56Z,@Zer0_Ma_Gaming,Mereka ke Aceh karena tau disana itu serambi Mekah
2023-11-17T01:53:43Z,@Qusaini-ch7bn,Keadaan seperti itu masih juga banyak anak. Kalau dibiarkan tinggal nanti buat negara sendiri.
2023-11-17T01:53:40Z,@sayaorangkaya221,Nah bgs nanti jd israel tau rasa😂😂
2023-11-17T01:53:30Z,@icbm5389,Krna warga sana sndri hidup ny susah mt pencarian ny kl k datangan yyyy bs jd pengangguran mrk kn mau k Australia anter aj....ngapain indo nahan 😒🤔Australia aj pro opm dn slalu nyerang indo pk isu ham burger jg mata matai in indo😑😑😑😑
2023-11-17T01:53:24Z,@mulltheblues8720,"Ga boleh ditolak lah, berikan tempat tinggal mereka, hutan dan lahan kosong kita indo🇮🇩 masih luas biarkanlah mereka menempatinya sampai saat mereka menemukan tempat tujuannya...ingat mereka itu manusia, anak2, perempuan, org tua.. mereka bukan binatang liar"
2023-11-17T01:53:21Z,@godlyvebbenheserpuling2916,Muslim Indonesia hanya Cinta Hammas 😂 😂 😂 😂
2023-11-17T01:52:59Z,@suatrsotarso124,bukan benci sama mereka tapi kalau sampai mereka ingin tetap tingga jugga bikin repot kalau sudah terlalu banyak bisa bikin repot pemda setempat
2023-11-17T01:52:58Z,@indawidyawati9796,Indonesia tidak bodoh lg ferguso....kalau di kasih jalan...ngumpul semua itu akhir nya nanti...pribumi aceh kalah nanti akhir nya...
2023-11-17T01:52:26Z,@arielsatrio5702,"Kami disini ja rakyat miskin membludak,tambah kalian datang lagi,bangkrut dh negriku😂"
2023-11-17T01:52:18Z,@marinyani1045,"Jangan di trima Aceh pliss saudara ku aceh , itu Nanti kalok trima bisa besar kepala di situ ."
2023-11-17T01:52:08Z,@derryfernando5592,"waktu tsunami aceh, orang-orang berbondong2 dari berbagai belahan dunia untuk membantu dengan sukarela.. baik secara material dan tenaga langsung. cukuplah jadi manusia untuk saling menolong, setidak nya beri waktu istirhat beberapa waktu, makanan, dan mencari solusi terbaik."
2023-11-17T01:51:58Z,@Rup_Dihirup_Rup_Rup_Terus19jam,Terima mereka
2023-11-17T01:51:46Z,@hannysinta7937,Tuh JOKOWIE..URUS😮😮---KO URUS PALESTINE...MANA KEMANUSIAAN MU
2023-11-17T01:51:10Z,@Getih-siliwangi210,"Berjuanglah dengan mulia saudaraku rohingya jgn tinggalkan tanah kelahiranmu, islam mengajarkan jgn pernah takut dan lari dari kebenaran, Allah beserta kalian. Warga aceh sudah sangat benar hanya bisa membantu, tapi tidak sependapat bila lari dari kebenaran. Indonesia juga pernah dijajah tapi kami lawan sampai titik darah penghabisan. Kembalilah dan lawan mereka pertolongan Allah beserta org2 yg sabar. Contohlah kegijihan Rakyat muslim Palestina😢💪"
2023-11-17T01:51:00Z,@user-ku8xp6cf6t,"hati2 saudaraku Aceh,,, jngn sampai kayak Palestine"
2023-11-17T01:50:57Z,@kamusotoy3127,"&quot;MENCEGAH SEBELUM TERJADI&quot;<br>Kasih sih kasih tapi kau untuk tanah tak ada lagi untuk mereka, kasih lihat anak cucunya orang aceh kalau kasi ketetapan orang Rohingya ditanah aceh, bisa jadi seperti orang pendatang ditanah y sendiri kelak suatusaat."
2023-11-17T01:50:48Z,@hannysinta7937,Repor juga sih..SERBA SALAH--kasihan sebetulnya😢😢😢
2023-11-17T01:50:48Z,@faboosinduru7401,Kok bisa  di tolak bukankah agamanya Islam??????
2023-11-17T01:50:13Z,@rizkysmpll2155,"mantap, jangan sampai kaya Malaysia, usir aja pengungsi Rohingya ke negaranya"
2023-11-17T01:49:41Z,@nanggal,Kemensos kementerian sosial
2023-11-17T01:49:34Z,@AgusRiyanto-gl3qh,Kenapa tidak di terima..tidak kasihan kalian ini
2023-11-17T01:49:29Z,@BungRaden,Jadi Beban negara yang menerima nya di kemudian Hari contoh nya Malaysia sudah Serba salah di terima Bertingkah di tolak tidak Manusiawi inti nya tolak di tengah laut
2023-11-17T01:49:12Z,@asukkoan1252,Terima aja sesama muslim.
2023-11-17T01:48:59Z,@maryogisuryadi315,"Melanjutka  ke mana,,,,?"
2023-11-17T01:48:58Z,@bocahhepy5718,Bener tolak ajah sambil di doakan berikan bantuan kita belajar lihat di malaysia...
2023-11-17T01:48:08Z,@wm5172,Mereka klo nyaman pasti ngabari teman2nya utk nyusul....
2023-11-17T01:48:05Z,@sidolinajukkat7615,Saya sangat mendukung penolakan ini<br>Soalnya nanti berulah<br>Pulangin aja <br>Kita warga indonesia udah damai tampa mereka.nanti dikasih hati malah minta kepala
2023-11-17T01:47:39Z,@Masroni12,"Pengungsi bikin serba salah.<br>Klu di terima nantinya akan menjadi lebih bnyk pengungsi yg berbondong bondong ke negara ini dan menjadi beban anggaran.<br>Klu tidak d terima, kemanusiaan"
2023-11-17T01:47:35Z,@rudiyono4848,"Mestinya, masyarakat Aceh ingat derita sunami,<br>Apapun sebabnya, penderitaan sesama manusia harus menimbulkan rasa iba"
2023-11-17T01:47:34Z,@sutanmangkuto9060,"Marilah kita tegakkan ukhuwa Islamiyah dimanapun, kapanpun dan bagaimanapun keadaannya.<br>Rasulullah Saw bersabda :<br>اَلْمُـسْــلِمُ أَخُو اْلمُسْلِمَ لَا یَظْـلِمُ وَلَایُظْلَمُ ـ منفق علیھ<br>Artinya : “Orang Muslim sesama muslim adalah saudara tidak boleh saling menzalimi dan<br>dizalimi.”<br>وَااللهُ فِى عَوْنِ اْلعَـبْــدِ مَـا كَا نَ اْلعَـبْـدُ فِى عَـوْنِ أَخِـیْھِ ـ رواه مسلم<br>Artinya : “Dan Allah senantiasa menolong hambanya selama hamba Nya itu menolong<br>Saudaranya”(HR. Muslim)<br>سَ االلهُ عَـنْـھُ كُرْبَــةً<br>َّ نْـیَـا نَفَّ<br>مِنْ كُـرَ بَ الد<br>مَنْ نَفَّـسَ عَـنْ مُـؤْ مِـنٍ كُـرْ بَـة<br>مِنْ كُـرَ بٍ یَـوْ مَ اْلقِبَــا مَـةِ ـ رواه مسلم<br>Artinya : “Dan barang siapa memberikan jalan keluar kepada sesama muslim dari problem<br>hidupnya, maka Allah akan berikan jalan keluar baginya dari kesulitan di akherat<br>”(HR. Muslim)<br>ُ"
2023-11-17T01:47:10Z,@mamanipul,MAKIN SADIS WARGA ACEH!<br>TK LAMA LAGI KENA TSUNAMI!
2023-11-17T01:47:09Z,@erijunaidi5709,Warga sudah banyak sebaiknya mereka disuruh kembali kedaerahnya suruh cari solusi disana
2023-11-17T01:46:12Z,@Eddy-bn6df,"Nah lo, artinya kondisi politik ,ekonomi sosial budaya dan keamanan 🇮🇩dalam situasi baik baik saja, hingga pengungsipun melirik , tp rasa memiliki negri  semakin meningkat dengan tidak sembarangan menerima pengungsi akibat konflik akan membawa dampak yg keamanan wilayah mereka, 🙏👍"
2023-11-17T01:45:33Z,@BambangMargono-bp3mv,"saat saat inilah kita diuji tentang kemanusiaan padahal ,yang dinamakan rahmatan lil alamin anjing haus disuruh kasih minum,kucing sakit seharusnya dirawat sampai sembuh,padahal pengungsi itu membutuh kan pertolongan ,trus bagai mana untuk mencari solusi ,,?, akupun belum tau"
2023-11-17T01:45:27Z,@Fihsingkaltipetualang,Kenapa di tolak itu kan sama2 warga islam kodi tolang kalau palestin di  bolekan itukan saudara kalian tumpuk aj di ace
2023-11-17T01:45:16Z,@shahiddanshuib2926,Usir Dan kekal usir agar rohingya belajar hidup rukun di negara asal
2023-11-17T01:45:13Z,@andrisevchenko6283,Mana koar2nya yg bela palestina..rohingnya itu juga sama beragama islam...dan warga tdk boleh main usir krn itu urusan pemerintah.dan juga urusan kemanusian sama kayak di palestina krn di negaranya mereka juga di bantai
2023-11-17T01:45:07Z,@masumamrofoqo,Kenapa negara Myanmar ini kok belum bisa di damaikan oleh pbb knoa di biarkan mengusir warganya sendiri
2023-11-17T01:45:00Z,@user-vl1fb7gx7b,Ya Allah berilah umat&#39; Islam kkuatan dmna pun ada Nya.....
2023-11-17T01:44:30Z,@fatimahaisah9663,Kalau..yg datang dari tiongkok ..pasti di terima dengan senang hati wk wk wk....dasar munafikun....
2023-11-17T01:44:25Z,@AliAli-iq6ef,Tendang saja rohingya sampah.di malaysia da jadi duri dalam.banyak kasus curi pemerkosa dan saling membunuh.
2023-11-17T01:43:39Z,@azmikapuas9770,Bantu semampunya sebaik baiknya. Ada saudara kitA yang menginginkan tempat tinggal yang damai.
2023-11-17T01:43:26Z,@alifyanr4891,"Minta yang terbaik ajalah sama ALLAH, kalau mereka orang muslim patutnya di berikan pertolongan, berdosa kita sebagai hamba Allah kalau membiarkan saudara seiman hidup terlunta-lunta 🙏😔"
2023-11-17T01:43:21Z,@harisabdulah1776,"😊 itu mau ke Malaysia, tu tolak aja itu orang"
2023-11-17T01:43:14Z,@aelen5179,"Banyak orang indo adop anak palestina, kenapa tidak ada yg mo adop anak rohingnya ?<br>Sama sama satu agama kok beda perlakuan ?"
2023-11-17T01:43:08Z,@ozielarsenia,Tolak saja mohon untuk di kembalikan ke negaranya
2023-11-17T01:42:54Z,@abdulnasiralhasni9639,"Apa kah,bisa liat pulau yg,kosong tik di tampung sementara  dan salurkan bantuan jg tuk mereka ❤❤"
2023-11-17T01:42:50Z,@virgomyname8541,Mereka ini sudah merencanakan dari sana aceh itu tempat transit tujuanya malaysia.
2023-11-17T01:42:25Z,@faedahlisan7190,Itu TNI AL kerjanya apa ya ?? Masa ad pengungsi segini byk kaga di tangkep dulu di cek macem2 kek ijin..lsg nyelonong msk ke indonesia tu gmn ? 😅
2023-11-17T01:41:47Z,@rezafahlepi9204,"Mantap <br>Tolak lah kalau di kasih hati suka ngelunjak,ntar bikin masalah bikin rusuh,imigran suka bikin rusuh,ujungnya jadi provokator"
2023-11-17T01:41:45Z,@aelen5179,"Sodara seiman kenapa di tolak ?<br>* pengungsi sudah ke tempat tujuan yg benar, daripada ngungsi ke tempat yg beda agama, nanti bermasalah, dan orang indonesia bakal emosi besar, marah-marah,  karena sodara seiman hidup susah.<br>Pertanyaannya :<br>* apabedanya dg orang palestina yg mengungsi ke mesir dan yordania ditolak ?<br>* bukankah mayoritas bangsa ini emosi dan marah marah karena tidak mau saling bantu sodara seiman ?"
2023-11-17T01:41:43Z,@user-mu8mo4xc6p,Duuh kasian sodara kita
2023-11-17T01:39:35Z,@user-tg4mm6ux5d,Gmn kalau ada pengungsi dari Palestina ya???
2023-11-17T01:39:25Z,@user-gr3vr4hi5z,Pendatang .....datang baik lama2 bertambah banyak ..sulit di diatur  mereka bukan siapa2 ...saat susah minta di tolong suatu saat nanti pasti akan menjadi duri dalam negara....
2023-11-17T01:38:58Z,@abangaeyadi3487,"Semoga tdk ada lg pengungsi rohingya yg mendarat dipropinsi aceh karena,jelas akan merepotkan warga aceh yg saat ini hidup tenang d tentram,"
2023-11-17T01:38:54Z,@thiccmelons1831,"Jika warga aceh menerima pengungsi Rohingya<br>Besok anak cucu warga aceh akan diusir dari tanah mereka sendiri<br><br>Jika ingin tahu sifat asli Rohingya, lihatlah malaysia kacau karena pengungsi Rohingya dan pekerja bangaldes"
2023-11-17T01:38:45Z,@user-ih5im2hc1y,Ya Allah  berilah tempat saudara saudaraku pengusi rohiya yang terbaik di mukabumi ini
2023-11-17T01:38:34Z,@fajarsyamaun2921,Jangan terima rohingya.sebab berlagak dia nanti
2023-11-17T01:37:59Z,@Filter-bd7bd,masalah terus
2023-11-17T01:37:43Z,@safarwadi_afank5328,dimana HAM yang selalu digembar gemborkan..??
2023-11-17T01:37:19Z,@fatimahaisah9663,Itu saudara muslim butuh perlindungan kok malah di usir...hai warga aceh ...kamu ingat kelak kalian akan.di.mintai pertanggung jawaban di hadapan Allah....dari hadist nabi barang siapa tidak peduli dengan saudaranya muslim..Allah juga tidak peduli kpd mereka...ingat..ingat kelak di akhirat....
2023-11-17T01:37:03Z,@onur6851,"Ingat bumi ini milik Alloh, kelak kalian akan menyesal... <a href=""http://www.youtube.com/results?search_query=%23save"">#save</a> rohingya"
2023-11-17T01:36:52Z,@celengpantura6740,Asik dapat teman baru
2023-11-17T01:36:43Z,@umborowadi2439,Allah tunjukan kebaikan untuk kita semua
2023-11-17T01:35:21Z,@nianingrum8484,"Perasaan dahulu kala pernah juga Indonesia nampung rohingya,jadi bukan tidak peduli yaaaaaaa,tapi lama kelamaan mereka nuntut ini itu,lah sekarang ada yang datang lagi 😳"
2023-11-17T01:35:20Z,@maulanafajar4645,"Setuju dengan warga Aceh.. sudah banyak kasus imigran gelap, yang kabur dari negaranya seperti ini, kalau sudah diberi suaka dan kehidupan malah lebih merajai daripada penduduk asli.. tapi untuk kemanusiaan bagusnya sebelum pergi beri bekal.."
2023-11-17T01:35:20Z,@opanfaudu6701,"Kasian yah,,, sesama muslim terimah mereka aja, seandainya posisi seperti mereka bgimna rasa nya"
2023-11-17T01:35:11Z,@kndarungkndarung5166,"ah masa sebegitunya orang aceh menolak orang  rohingia, sementara palestina kamu bela bahkan minta untuk keindonesia..<br>katanya seiman ko ditolak, jangan cuma dimulut lakukan yang anda bisa lakukan untuk menampung mereka, mereka ini datang karena awalnya mereka diberi ruang oleh aceh itu sendiri sehingga tidak salah kalau mereka datang lagi"
2023-11-17T01:34:51Z,@muslimah880,Mereka ini datang dari mana???kenapa jumlahnya banyak sekali ??sekali diterima datang lagi dan lagi.bukankah mereka punya negara sendiri..ini UNHCR ini bagaimana ini ???
2023-11-17T01:34:39Z,@rnmchanel3332,Mungkin takut kayak Palestina yg menerima Israel.
2023-11-17T01:34:11Z,@nengadit116,indonesia terlalu.kebanyakan.beban.lbh.baik.cari.di mna asal leluhur nya.
2023-11-17T01:33:48Z,@ronyhamzah6621,Tolak Rohingya...mreka lw dibantu sombong Skali GK tau diri...usir saja...<br>Perhatikan warga sndiri saja jgn Rohingya
2023-11-17T01:33:42Z,@chaerullchaerull1392,indonesia dulu dijajal belanda. lalu sekarang di jajah imigran yaman. dan ini orang2 rohingnya datang ratusan lalu lama kelamaan nanti mereka minta tanah disini😢😢
2023-11-17T01:33:32Z,@harionoita9809,"Semoga Allah memberi kemudahan ,,juga keselamatan dalam perjalanan pengusi pengungsi Rohingnya sampai di tempat tujuan"
2023-11-17T01:33:29Z,@supragufronupong6261,"Lhooo bukannya warga muslim jg hrs di terima, pemerintah setempat hrs bergerak atasi itu"
2023-11-17T01:33:28Z,@aliduene812,Kasian...entah kmn mereka harus pergi 😭
2023-11-17T01:33:20Z,@terbaikterbaik1100,Sama seperti malaysia.. mulanya simpati pada rohingya..tapi bila diberi kesempatan mula berlagak sombong.. dari simpati menjadi benci dan marah
2023-11-17T01:33:12Z,@triosujiman,"Di kasih tumpangan hidup pun nantinya malah bikin ulah,, lebih baik biarkan mereka kembali ke negaranya, atau silahkan cari negara lain yg mau menampung mereka"
2023-11-17T01:33:01Z,@backtomovie5382,Sebentar nantinya mereka manggil lagi orang2nya datang tambah banyak lalu siap yang bisa meberi mereka makan dan pekerjaan?
2023-11-17T01:33:00Z,@mapemlitsimanjuntak8491,"Habis Rohingiah, Warga Gaza. Knpa gk Migran ke Negara Terdekat, Negara Arab Lain ya...? Kok Ada yg Ke Negara Kafir di Eropa."
2023-11-17T01:32:21Z,@krendd1637,Tega nya
2023-11-17T01:31:37Z,@dkredy,"Ya Allah....pengungsi itu sudah bertahan hidup di lautan saja, sudah keajaiban...kok tega dsuruh balik lagi, bisa tenggelam semua mereka, kapalnya aja overload..."
2023-11-17T01:31:21Z,@ZainalmusliminZahra-kc6bc,tolak semua...karna buat sandaran...
2023-11-17T01:31:10Z,@user-lu5mp3ep4z,😭😭😭🤕💔💔💔💔💔💔💔 Сертца плачет
2023-11-17T01:30:55Z,@MuhammadNasir-uj2us,Begini nasib jika keimanan dihati muslim telah tercabut
2023-11-17T01:30:54Z,@abdielBll-hg8mk,Jgn biarkan tim terosis masuk ke Indonesia
